Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
9,29,143.55136995777977,2,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","((L08:3.6,L09:4.1):0,((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L10:3.7);",null
9,30,143.55136995777977,2,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","((((L06:65.1,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1):0,L08:3.6,L10:3.7);",null
9,138,143.61297654922015,5,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","(((L06:65.1,L07:59.8):5.9,(((L02:37.9160605451,L04:5.5):24.2839394549,L03:3.4):5,((L01:5.7,L05:59.7):33.4935725452,L08:3.6):21.0064274548):5):7.7,L09:4.1,L10:3.7);",null
9,180,144.21536627389636,3,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","((((L06:65.1,L07:59.8):0,L08:3.6):5.9,(((L02:37.9160605456,L04:5.5):24.2839394544,L03:3.4):5,(L01:5.7,L05:59.7):54.5):5):7.7,L09:4.1,L10:3.7);",null
9,182,144.21536627389636,3,"((L05:60.1,L09:5.8):31,(((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):31,L10:3.7);","((((L07:59.8,L08:3.6):0,L06:65.1):5.9,(((L02:37.9160605451,L04:5.5):24.2839394549,L03:3.4):5,(L01:5.7,L05:59.7):54.5):5):7.7,L09:4.1,L10:3.7);",null
11,20,144.25674947789406,2,"(((((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):62,L05:60.1):4.6999999997,L09:1.1000000003,L10:3.7);","((((L06:37.0499999993,L08:3.6):28.0500000007,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
10,20,144.40979803991104,3,"(((((L06:4,L07:59.1):5,L08:3.6):57.1,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):5.5):62,L09:5.8):0,L05:60.1,L10:3.7);","((((L06:37.05,L08:3.6):28.05,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
3,20,144.61755560040916,2,"((((L05:60.1,L09:5.8):62,((L06:4,L07:59.1):5,L08:3.6):57.1):5.5,L04:5.5):3.25,((L01:54.6,L02:5.6):5,L03:3.5):3.25,L10:3.7);","((((L06:37.0500000001,L08:3.6):28.0499999999,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
0,20,144.64303795772102,2,"(((((L05:60.1,L09:5.8):62,((L06:4,L07:59.1):5,L08:3.6):57.1):5.5,L04:5.5):6.5,L03:3.5):2.5,(L01:54.6,L02:5.6):2.5,L10:3.7);","((((L06:37.0500000001,L08:3.6):28.0499999999,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
5,20,144.6514581619525,2,"(((L05:60.1,L09:5.8):62,((L06:4,L07:59.1):5,L08:3.6):57.1):2.75,(((L01:54.6,L02:5.6):5,L03:3.5):6.5,L04:5.5):2.75,L10:3.7);","((((L06:37.0500000001,L08:3.6):28.0499999999,L07:59.8):5.9,((L02:62.2,L03:3.4):5,((L01:5.7,L05:59.7):27.25,L04:5.5):27.25):5):7.7,L09:4.1,L10:3.7);",null
