Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
2,257,111.56831987620859,6,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999999,L03:37.9000000001,L07:67.1);","((((L02:5.3,L03:3.6):5.1,L05:3.7,L06:4.3):0,L04:4.9):0,L01:5.2,L07:67.1);",null
2,258,111.56831987620859,3,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999996,L03:37.9000000004,L07:67.1);","(((L02:5.3,L03:3.6):5.1,L04:4.9,L05:3.7,L06:4.3):0,L01:5.2,L07:67.1);",null
2,278,111.56831987620859,7,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2000000002,L03:37.8999999998,L07:67.1);","((L01:5.2,L04:4.9):0,(((L02:5.3,L03:3.6):5.1,L06:4.3):0,L05:3.7):0,L07:67.1);",null
2,279,111.56831987620859,4,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999997,L03:37.9000000003,L07:67.1);","((L01:5.2,L04:4.9):0,((L02:5.3,L03:3.6):5.1,L05:3.7,L06:4.3):0,L07:67.1);",null
2,280,111.56831987620859,8,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2,L03:37.9,L07:67.1);","(((((L02:5.3,L03:3.6):5.1,L06:4.3):0,L05:3.7):0,L01:5.2):0,L04:4.9,L07:67.1);",null
2,281,111.56831987620859,5,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999999,L03:37.9000000001,L07:67.1);","((((L02:5.3,L03:3.6):5.1,L05:3.7,L06:4.3):0,L01:5.2):0,L04:4.9,L07:67.1);",null
2,294,111.56831987620859,5,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2000000001,L03:37.8999999999,L07:67.1);","(((L01:5.2,L04:4.9):0,L05:3.7):0,((L02:5.3,L03:3.6):5.1,L06:4.3):0,L07:67.1);",null
2,307,111.56831987620859,5,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2000000002,L03:37.8999999998,L07:67.1);","((((L01:5.2,L04:4.9):0,L05:3.7):0,(L02:5.3,L03:3.6):5.1):0,L06:4.3,L07:67.1);",null
2,308,111.56831987620859,4,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.2,L03:37.9,L07:67.1);","((((L01:5.2,L04:4.9):0,(L02:5.3,L03:3.6):5.1):0,L05:3.7):0,L06:4.3,L07:67.1);",null
2,310,111.56831987620859,3,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999999,L03:37.9000000001,L07:67.1);","(((((L02:5.3,L03:3.6):5.1,L01:5.2):0,L04:4.9):0,L05:3.7):0,L06:4.3,L07:67.1);",null
2,312,111.56831987620859,3,"((((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):61.8,L02:58.7):29.1999999999,L03:37.9000000001,L07:67.1);","(((L02:5.3,L03:3.6):5.1,L01:5.2):0,L04:4.9,L05:3.7,L06:4.3,L07:67.1);",null
0,3,111.5761064944243,4,"(((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):29.1199146693,(L02:58.7,L03:67.1):32.6800853307,L07:67.1);","(((((L02:5.3,L04:4.9):0,L05:3.7):0,L03:3.6):2.55,L06:4.3):2.55,L01:5.2,L07:67.1);",null
0,4,111.5761064944243,4,"(((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):29.119914669,(L02:58.7,L03:67.1):32.680085331,L07:67.1);","((((L03:3.6,L05:3.7):0,(L02:5.3,L04:4.9):0):2.55,L06:4.3):2.55,L01:5.2,L07:67.1);",null
0,5,111.5761064944243,4,"(((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):29.1199146693,(L02:58.7,L03:67.1):32.6800853307,L07:67.1);","(((((L03:3.6,L05:3.7):0,L04:4.9):0,L02:5.3):2.55,L06:4.3):2.55,L01:5.2,L07:67.1);",null
0,103,111.5761064944243,4,"(((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):29.1199146693,(L02:58.7,L03:67.1):32.6800853307,L07:67.1);","(((((L02:5.3,L05:3.7):0,L04:4.9):0,L03:3.6):2.55,L06:4.3):2.55,L01:5.2,L07:67.1);",null
0,105,111.5761064944243,4,"(((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):29.119914669,(L02:58.7,L03:67.1):32.680085331,L07:67.1);","((((L03:3.6,L04:4.9):0,(L02:5.3,L05:3.7):0):2.55,L06:4.3):2.55,L01:5.2,L07:67.1);",null
0,106,111.5761064944243,4,"(((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):29.1199146693,(L02:58.7,L03:67.1):32.6800853307,L07:67.1);","(((((L03:3.6,L04:4.9):0,L05:3.7):0,L02:5.3):2.55,L06:4.3):2.55,L01:5.2,L07:67.1);",null
0,18,111.57825157760186,4,"(((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):29.1239039629,(L02:58.7,L03:67.1):32.6760960371,L07:67.1);","((L01:5.2,L06:4.3):0,(((L02:5.3,L04:4.9):0,L03:3.6):2.55,L05:3.7):2.55,L07:67.1);",null
0,19,111.57825157760186,8,"(((L01:63.3,L06:4.3):4.7,(L04:4.9,L05:3.7):5.1):29.1239039671,(L02:58.7,L03:67.1):32.6760960329,L07:67.1);","(((((L02:5.3,L04:4.9):0,L03:3.6):2.5500000001,L05:3.7):2.5499999999,L01:5.2):0,L06:4.3,L07:67.1);",null
