Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
165,991,11.105178971993203,5,"(((((L04:2.3499999999,L09:6.2):2.2500000001,(L05:7.4,L06:5):5.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L08:4.5):0,L07:5,L10:5);","(((((L01:4.5,L02:2.9):7.8,(((L04:5.1,L09:6.2):5,L06:5):0,L05:4.7):3.9):0,L03:5.1):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
165,1075,11.105178971993203,5,"(((((L04:2.35,L09:6.2):2.25,(L05:7.4,L06:5):5.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L08:4.5):0,L07:5,L10:5);","((((L01:4.5,L02:2.9):7.8,((((L04:5.1,L09:6.2):5,L06:5):0,L05:4.7):3.9,L03:5.1):0):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
165,1528,11.105178971993203,5,"(((((L04:2.35,L09:6.2):2.25,(L05:7.4,L06:5):5.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L08:4.5):0,L07:5,L10:5);","(((((L01:4.5,L02:2.9):7.8,(((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9):0,L03:5.1):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
165,1592,11.105178971993205,5,"(((((L04:2.35,L09:6.2):2.25,(L05:7.4,L06:5):5.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L08:4.5):0,L07:5,L10:5);","((((L01:4.5,L02:2.9):7.8,((((L04:5.1,L09:6.2):5,L05:4.7):0,L06:5):3.9,L03:5.1):0):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
181,1086,11.297275280329758,4,"((((((L05:7.4,L06:5):2.8,L09:6.2):2.8,L04:4.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L07:5):2.3500000007,L08:2.1499999993,L10:5);","(((((L01:4.5,L02:2.9):7.8,L03:2.0499999966):3.0500000034,(((L04:4.9208817428,L06:5):0.1791182572,L09:6.2):5,L05:4.7):3.9):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
181,1088,11.301237974064907,4,"((((((L05:7.4,L06:5):2.8,L09:6.2):2.8,L04:4.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L07:5):2.35,L08:2.15,L10:5);","(((((L01:4.5,L02:2.9):7.8,L03:2.05):3.05,(((L06:5,L09:6.2):0,L04:5.1):5,L05:4.7):3.9):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
184,1084,11.319099038519493,5,"((((((L05:6.3698299051,L09:6.2):1.0301700949,L06:5):5.6,L04:4.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L07:5):2.3499999997,L08:2.1500000003,L10:5);","(((((L01:4.5,L02:2.9):7.8,L03:2.0500000015):3.0499999985,(((L04:5.1,L09:6.2):2.5,L06:5):2.5,L05:4.7):3.9):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
161,1531,11.368597099026774,5,"((L07:5,L08:4.5):0,((((L05:7.4,L06:5):5.6,L04:4.6):0,L09:6.2):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L10:5);","(((((L01:4.5,L02:2.9):7.8,((L05:3.25,L06:5):1.45,(L04:5.1,L09:6.2):5):3.9):0,L03:5.1):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
180,1594,11.368597099026774,5,"((((((L05:7.4,L06:5):5.6,L09:6.2):0,L04:4.6):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L08:4.5):0,L07:5,L10:5);","((((L01:4.5,L02:2.9):7.8,(((L05:3.25,L06:5):1.45,(L04:5.1,L09:6.2):5):3.9,L03:5.1):0):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
161,1594,11.368597099026776,5,"((L07:5,L08:4.5):0,((((L05:7.4,L06:5):5.6,L04:4.6):0,L09:6.2):3.9,((L01:4.5,L02:2.9):7.8,L03:4.9):5.9):6.1,L10:5);","((((L01:4.5,L02:2.9):7.8,(((L05:3.25,L06:5):1.45,(L04:5.1,L09:6.2):5):3.9,L03:5.1):0):6.3,L07:8.9):4.4,L08:4.2,L10:5);",null
