Orthant 1, Orthant 2, Distance, Iterations, Tree 1, Tree 2, Message
50,256,31.282476457808347,6,"(((L04:6.2,L05:4.6):17.5333333332,L06:4.2):23.1333333337,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333331,L07:56.9);","(((((L04:5.5,L06:4.2):0,L05:4.6):5.6,L02:3.9):0,L01:4.7):0,L03:6.1,L07:56.9);",null
50,263,31.282476457808347,6,"(((L04:6.2,L05:4.6):17.5333333333,L06:4.2):23.1333333333,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333334,L07:56.9);","(((((L05:4.6,L06:4.2):0,L04:5.5):5.6,L02:3.9):0,L01:4.7):0,L03:6.1,L07:56.9);",null
50,278,31.282476457808347,6,"(((L04:6.2,L05:4.6):17.5333333332,L06:4.2):23.1333333334,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333334,L07:56.9);","((L01:4.7,L03:6.1):0,(((L04:5.5,L06:4.2):0,L05:4.6):5.6,L02:3.9):0,L07:56.9);",null
50,280,31.282476457808347,7,"(((L04:6.2,L05:4.6):17.5333333345,L06:4.2):23.1333333344,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333311,L07:56.9);","(((((L04:5.5,L06:4.2):0,L05:4.6):5.6,L02:3.9):0,L03:6.1):0,L01:4.7,L07:56.9);",null
50,284,31.282476457808347,6,"(((L04:6.2,L05:4.6):17.5333333333,L06:4.2):23.1333333335,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333332,L07:56.9);","((L01:4.7,L03:6.1):0,(((L05:4.6,L06:4.2):0,L04:5.5):5.6,L02:3.9):0,L07:56.9);",null
50,285,31.282476457808347,7,"(((L04:6.2,L05:4.6):17.5333333338,L06:4.2):23.1333333338,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333325,L07:56.9);","(((((L05:4.6,L06:4.2):0,L04:5.5):5.6,L02:3.9):0,L03:6.1):0,L01:4.7,L07:56.9);",null
50,295,31.282476457808347,7,"(((L04:6.2,L05:4.6):17.5333333328,L06:4.2):23.1333333329,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333343,L07:56.9);","(((L01:4.7,L03:6.1):0,((L04:5.5,L06:4.2):0,L05:4.6):5.6):0,L02:3.9,L07:56.9);",null
50,304,31.282476457808347,7,"(((L04:6.2,L05:4.6):17.5333333338,L06:4.2):23.1333333338,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333324,L07:56.9);","(((((L05:4.6,L06:4.2):0,L04:5.5):5.6,L03:6.1):0,L01:4.7):0,L02:3.9,L07:56.9);",null
50,238,31.28247645780835,7,"(((L04:6.2,L05:4.6):17.5333333337,L06:4.2):23.1333333336,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333327,L07:56.9);","(((((L04:5.5,L06:4.2):0,L05:4.6):5.6,L03:6.1):0,L02:3.9):0,L01:4.7,L07:56.9);",null
50,296,31.28247645780835,7,"(((L04:6.2,L05:4.6):17.5333333337,L06:4.2):23.1333333336,((L01:4.7,L02:3.9):7.3,L03:4.5):17.5333333327,L07:56.9);","(((((L04:5.5,L06:4.2):0,L05:4.6):5.6,L03:6.1):0,L01:4.7):0,L02:3.9,L07:56.9);",null
